date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer
0.87589,3,0.12766,0.022127,0.167658,0.001404,0.272916,0.849123
0.004292,2,0.276596,0.046926,0.43737,0.003467,0.422915,0.414912
0.889076,2,0.765957,0.029663,0.67227,0.002011,0.706888,0.207456
0.45998,4,0.404255,0.050288,0.570515,0.003427,0.523563,0.279386
0.455953,3,0.425532,0.035847,0.621095,0.002428,0.629208,0.390351
0.425379,2,0.531915,0.117389,0.647278,0.003467,0.422915,0.414912
0.455909,2,0.957447,0.033596,0.567986,0.00232,0.410927,0.620175
0.451971,3,0.12766,0.040891,0.346921,0.002426,0.344899,0.765789
0.876244,4,0.702128,0.034947,0.589705,0.002351,0.828586,0.341667
0.425778,4,0.170213,0.074817,0.166171,0.003467,0.422915,0.414912
0.89819,6,0.042553,0.079801,0.522761,0.005199,0.545572,0.634649
0.872395,3,0.489362,0.028822,0.580184,0.001822,0.596064,0.595614
0.460422,7,0.361702,0.02582,0.462511,0.00172,0.330917,0.551316
0.018185,3,0.723404,0.045425,0.466974,0.003467,0.422915,0.414912
0.473563,1,0.659574,0.027621,0.272092,0.001851,0.167789,0.612719
0.898146,5,0.978723,0.085205,0.623624,0.005521,0.563956,0.718421
0.881244,6,0.553191,0.029152,0.511306,0.001946,0.521233,0.561404
0.434583,6,0.361702,0.050318,0.386195,0.003467,0.422915,0.414912
0.464404,6,1.0,0.030924,0.430824,0.002119,0.448472,0.361842
0.87213,4,0.553191,0.027621,0.536894,0.001791,0.600984,0.627193
0.000619,2,0.978723,0.13105,0.494942,0.003467,0.422915,0.414912
0.009823,1,0.659574,0.044824,0.492711,0.003467,0.422915,0.414912
0.468873,3,0.319149,0.028221,0.47828,0.001884,0.190575,0.654825
0.443078,4,0.787234,0.06587,0.644154,0.004418,0.598395,0.460965
0.89881,6,1.0,0.086316,0.494049,0.005764,0.491973,0.511842
0.447635,3,0.531915,0.064369,0.579143,0.004454,0.634904,0.257456
0.907526,1,0.148936,0.034286,0.093871,0.002258,0.161056,0.646053
0.867484,3,0.021277,0.028041,0.282059,0.001816,0.332988,0.809211
0.455865,1,0.659574,0.029723,0.310324,0.001857,0.228638,0.772807
0.000133,5,0.297872,0.089798,0.405832,0.003467,0.422915,0.414912
0.872174,5,0.914894,0.032935,0.473073,0.001973,0.344381,0.85614
0.46905,7,0.553191,0.041281,0.34216,0.002725,0.261005,0.572807
0.890093,4,0.191489,0.068422,0.27105,0.002013,0.370792,0.660088
0.898412,4,0.191489,0.027771,0.228206,0.001799,0.301139,0.713596
0.881023,1,0.021277,0.028912,0.249331,0.001205,0.303729,0.809649
0.872395,3,0.87234,0.028822,0.399732,0.00188,0.468928,0.689474
0.460776,1,0.659574,0.030023,0.333829,0.002048,0.139824,0.520614
0.894252,7,0.744681,0.102858,0.757215,0.006718,0.561626,0.614474
0.446706,3,0.957447,0.043623,0.589705,0.002883,0.411704,0.607895
0.469404,1,0.957447,0.036748,0.312556,0.002414,0.203263,0.662281
0.460334,5,0.617021,0.034736,0.451949,0.002424,0.548421,0.138596
0.889695,2,0.382979,0.029122,0.685659,0.002015,0.643708,0.271491
0.894208,6,0.851064,0.060226,0.689229,0.004092,0.61652,0.443421
0.434317,7,0.361702,0.06542,0.332342,0.003467,0.422915,0.414912
0.898721,4,0.829787,0.074877,0.694436,0.004931,0.63102,0.527632
0.469493,3,0.553191,0.047046,0.496281,0.003147,0.477473,0.473246
0.867086,1,0.340426,0.028131,0.269563,0.001882,0.096064,0.760526
0.898677,3,0.212766,0.034856,0.253496,0.002268,0.3058,0.667105
0.46936,7,0.638298,0.028912,0.335466,0.001919,0.23537,0.649561
0.469802,3,0.106383,0.045154,0.14579,0.003072,0.228638,0.389035
0.911951,4,0.680851,0.050648,0.502975,0.003461,0.550233,0.324123
0.442237,5,0.787234,0.082833,0.522315,0.003467,0.422915,0.414912
0.906995,3,0.446809,0.139756,0.548646,0.00962,0.581564,0.333333
0.898058,3,0.0,0.076858,0.559804,0.00501,0.477473,0.685965
0.889784,4,0.170213,0.037438,0.262868,0.002414,0.374417,0.738596
0.447502,7,0.893617,0.045394,0.522464,0.003093,0.340238,0.500439
0.465466,2,0.170213,0.02582,0.132104,0.00173,0.175816,0.642105
0.022344,6,0.787234,0.070824,0.411633,0.003467,0.422915,0.414912
0.894031,2,0.234043,0.046866,0.351384,0.002991,0.392025,0.742544
0.903057,5,0.297872,0.056533,0.506248,0.003774,0.515018,0.497368
0.872307,1,0.617021,0.030023,0.380095,0.001369,0.238219,0.859211
0.442237,5,0.0,0.059325,0.446742,0.003467,0.422915,0.414912
0.867263,5,0.510638,0.035967,0.494496,0.002445,0.436044,0.500439
0.451617,2,0.06383,0.04002,0.336805,0.002636,0.44407,0.744298
0.473917,5,0.468085,0.055752,0.646087,0.003716,0.520715,0.573246
0.889341,1,0.93617,0.034076,0.450312,0.001967,0.328068,0.679386
0.473386,7,0.191489,0.02594,0.144749,0.001762,0.182807,0.517544
0.871864,5,0.042553,0.036748,0.254537,0.002422,0.386069,0.694737
0.465245,4,0.382979,0.061727,0.517108,0.004298,0.508804,0.255263
0.031769,3,0.638298,0.082263,0.224636,0.003467,0.422915,0.414912
0.031238,5,0.446809,0.114777,0.480512,0.003467,0.422915,0.414912
0.452325,4,0.085106,0.041882,0.43008,0.002862,0.470223,0.610088
0.876112,1,0.744681,0.028161,0.298274,0.000719,0.248317,0.856579
0.008805,6,0.212766,0.041582,0.154865,0.003467,0.422915,0.414912
0.017698,6,0.829787,0.047466,0.443023,0.003467,0.422915,0.414912
0.451838,7,0.0,0.035397,0.592681,0.002374,0.490937,0.615351
0.026371,7,0.638298,0.074727,0.246058,0.003467,0.422915,0.414912
0.907261,2,0.595745,0.154678,0.468164,0.010089,0.624288,0.473246
0.912261,4,0.340426,0.130359,0.556084,0.008857,0.565251,0.378947
0.474006,7,0.234043,0.025219,0.181494,0.001595,0.189798,0.843421
0.87182,4,0.702128,0.029993,0.604136,0.001951,0.726567,0.407895
0.893943,7,0.468085,0.06566,0.576465,0.004144,0.502848,0.804825
0.438122,3,0.531915,0.067942,0.454032,0.003467,0.422915,0.414912
0.894031,2,0.319149,0.070043,0.664386,0.004815,0.668307,0.478947
0.894739,4,0.234043,0.074847,0.363136,0.004813,0.423874,0.690351
0.8812,5,0.021277,0.030413,0.400922,0.001919,0.384257,0.748246
0.434494,4,0.085106,0.045605,0.180899,0.003467,0.422915,0.414912
0.008761,5,0.893617,0.041732,0.527075,0.003467,0.422915,0.414912
0.872395,3,0.617021,0.032935,0.60488,0.0021,0.677628,0.45
0.867218,4,0.297872,0.031014,0.383219,0.002119,0.353185,0.454386
0.907792,7,0.510638,0.043533,0.381583,0.002896,0.351631,0.56886
0.885315,7,0.680851,0.056293,0.39884,0.003639,0.353444,0.760965
0.460112,7,0.234043,0.02678,0.172419,0.001768,0.197566,0.645614
0.885315,7,0.319149,0.043683,0.340821,0.00216,0.2768,0.738596
0.45675,7,0.212766,0.038129,0.173014,0.000906,0.172708,0.414912
0.02261,5,0.851064,0.057043,0.398096,0.003467,0.422915,0.414912
0.027565,6,0.446809,0.074817,0.375632,0.003467,0.422915,0.414912
0.030972,6,0.06383,0.054161,0.171675,0.003467,0.422915,0.414912
0.898235,7,0.914894,0.086826,0.505058,0.002455,0.387364,0.640789
0.465201,3,0.021277,0.062958,0.441982,0.004331,0.387364,0.311842
0.013274,3,0.340426,0.041732,0.582416,0.003467,0.422915,0.414912
0.00469,4,0.744681,0.225351,0.808688,0.003467,0.422915,0.414912
0.030972,6,0.234043,0.070223,0.18075,0.003467,0.422915,0.414912
0.995575,1,0.808511,0.086976,0.524993,0.005573,0.454946,0.588596
0.000221,7,0.978723,0.047256,0.316424,0.003467,0.422915,0.414912
0.446883,7,0.276596,0.028582,0.254537,0.000976,0.224236,0.765789
0.885226,5,0.893617,0.028342,0.465784,0.001959,0.42465,0.398246
0.469625,6,0.170213,0.03906,0.173758,0.002638,0.198084,0.552193
0.474315,7,0.87234,0.02666,0.238768,0.001778,0.189539,0.811842
0.867174,3,0.978723,0.035967,0.38069,0.002416,0.288969,0.483333
0.455821,7,0.382979,0.074787,0.636864,0.005249,0.421543,0.510526
0.911287,3,0.808511,0.044073,0.46504,0.002829,0.301398,0.614035
0.017566,3,0.595745,0.064849,0.457156,0.003467,0.422915,0.414912
0.876687,7,0.0,0.028672,0.35778,0.001826,0.328586,0.645175
0.027432,3,0.021277,0.049388,0.304225,0.003467,0.422915,0.414912
0.014159,2,0.148936,0.040591,0.22285,0.003467,0.422915,0.414912
0.008672,3,0.425532,0.080911,0.669444,0.003467,0.422915,0.414912
0.876731,1,0.595745,0.037408,0.483487,0.002391,0.487571,0.646491
0.022344,6,0.297872,0.045965,0.223148,0.003467,0.422915,0.414912
0.902792,6,0.978723,0.089708,0.503124,0.005922,0.494303,0.511404
0.877085,2,0.659574,0.038129,0.569176,0.00269,0.489125,0.202632
0.017964,5,0.085106,0.076468,0.326688,0.003467,0.422915,0.414912
0.022034,6,0.638298,0.068302,0.261678,0.003467,0.422915,0.414912
0.004336,3,0.978723,0.045394,0.508033,0.003467,0.422915,0.414912
0.008672,3,0.893617,0.075417,0.621988,0.003467,0.422915,0.414912
0.898766,5,0.489362,0.075297,0.549539,0.004923,0.60668,0.589474
0.460997,6,0.765957,0.031494,0.51681,0.002167,0.453392,0.355702
0.000487,6,0.042553,0.044073,0.412824,0.003467,0.422915,0.414912
0.425645,1,1.0,0.076258,0.306754,0.003467,0.422915,0.414912
0.434317,7,0.382979,0.045695,0.338887,0.003467,0.422915,0.414912
0.903633,4,0.170213,0.02648,0.141178,0.001716,0.115484,0.802193
0.8812,5,0.914894,0.027531,0.402261,0.001853,0.43216,0.571491
0.44321,7,0.148936,0.036208,0.170039,0.002381,0.209218,0.652632
0.031813,4,0.659574,0.056923,0.212586,0.003467,0.422915,0.414912
0.01376,7,0.851064,0.068452,0.531538,0.003467,0.422915,0.414912
0.429185,5,0.191489,0.074577,0.227611,0.003467,0.422915,0.414912
0.437812,3,0.446809,0.059535,0.503422,0.003467,0.422915,0.414912
0.433344,6,0.489362,0.051849,0.406575,0.003467,0.422915,0.414912
0.452015,4,0.723404,0.047916,0.76019,0.003236,0.639306,0.345614
0.460201,2,0.574468,0.041251,0.500595,0.002865,0.542206,0.241667
0.429627,1,0.914894,0.06584,0.449122,0.003467,0.422915,0.414912
0.876775,2,0.723404,0.041942,0.716453,0.002848,0.530554,0.428509
0.424848,4,0.638298,0.066531,0.437072,0.003467,0.422915,0.414912
0.022742,1,0.170213,0.067041,0.105028,0.003467,0.422915,0.414912
0.911818,1,0.042553,0.043353,0.176287,0.002852,0.350337,0.55614
0.443078,4,0.170213,0.036538,0.188188,0.002374,0.217763,0.732018
0.911995,5,0.12766,0.042843,0.164386,0.002846,0.282237,0.587719
0.451352,3,0.893617,0.03993,0.5723,0.002381,0.492491,0.714912
0.459891,2,0.170213,0.023538,0.139691,0.001562,0.192387,0.810088
0.889651,1,0.978723,0.037859,0.447188,0.0022,0.368462,0.617982
0.030884,4,0.319149,0.059595,0.493008,0.003467,0.422915,0.414912
0.867705,1,0.595745,0.037619,0.503273,0.002287,0.243656,0.87193
0.023141,3,0.106383,0.060586,0.147575,0.003467,0.422915,0.414912
0.447502,7,0.680851,0.041401,0.44213,0.002848,0.313309,0.506579
0.01407,7,0.170213,0.040591,0.135079,0.003467,0.422915,0.414912
0.446794,5,0.744681,0.120842,0.713924,0.008037,0.632574,0.600439
0.447547,1,0.234043,0.01306,0.161559,0.00086,0.093734,0.601754
0.880448,2,0.382979,0.03939,0.568581,0.002717,0.509839,0.301754
0.468873,3,0.702128,0.029122,0.467867,0.001917,0.203263,0.71886
0.004159,6,0.93617,0.044134,0.352425,0.003467,0.422915,0.414912
0.438742,3,0.893617,0.055512,0.383368,0.003467,0.422915,0.414912
0.889695,2,0.617021,0.0269,0.565457,0.159199,0.598912,0.185526
0.880359,7,0.957447,0.03927,0.337995,0.002543,0.261523,0.579825
0.004867,1,0.787234,0.140417,0.733561,0.003467,0.422915,0.414912
0.446706,3,0.148936,0.018494,0.250669,0.001178,0.309425,0.67193
0.8762,3,0.361702,0.028432,0.531538,0.001818,0.523304,0.657895
0.876864,4,0.680851,0.029152,0.533175,0.001986,0.50492,0.384649
0.451175,6,0.787234,0.043143,0.774621,0.002813,0.622216,0.507895
0.022875,4,0.212766,0.067581,0.160071,0.003467,0.422915,0.414912
0.443343,3,0.829787,0.073886,0.541654,0.004882,0.531331,0.555263
0.027521,5,0.148936,0.05218,0.123921,0.003467,0.422915,0.414912
0.442193,4,0.851064,0.110874,0.488248,0.003467,0.422915,0.414912
0.469625,6,0.893617,0.047046,0.386641,0.003195,0.29622,0.56886
0.872528,6,0.319149,0.030683,0.608747,0.001975,0.569135,0.70307
0.447104,5,0.06383,0.040141,0.470693,0.002013,0.445883,0.765789
0.45613,7,0.595745,0.028071,0.331449,0.001581,0.264889,0.72193
0.469802,3,0.340426,0.096764,0.592978,0.006599,0.571207,0.479386
0.871377,1,0.06383,0.024919,0.14579,0.000841,0.283273,0.772368
0.46082,2,0.468085,0.035547,0.510414,0.00247,0.483428,0.236404
0.473607,5,0.170213,0.024829,0.167063,0.00167,0.227084,0.621053
0.451661,3,0.808511,0.043923,0.799762,0.002935,0.678923,0.501754
0.429981,2,0.148936,0.074997,0.186105,0.003467,0.422915,0.414912
0.004867,1,0.957447,0.106161,0.516067,0.003467,0.422915,0.414912
0.447193,7,0.914894,0.041431,0.487504,0.00168,0.34956,0.765789
0.026371,7,0.276596,0.069983,0.164832,0.003467,0.422915,0.414912
0.026326,6,0.87234,0.074517,0.271794,0.003467,0.422915,0.414912
0.911508,1,0.106383,0.029993,0.105623,0.001928,0.239772,0.725439
0.455555,1,0.06383,0.037709,0.319548,0.00258,0.421543,0.608772
0.433521,3,0.234043,0.068242,0.384261,0.003467,0.422915,0.414912
0.867484,3,0.808511,0.028071,0.479173,0.001834,0.515795,0.725439
0.880404,2,0.638298,0.027141,0.512794,0.001874,0.517349,0.456579
0.022167,2,0.87234,0.047286,0.413567,0.003467,0.422915,0.414912
0.022565,4,0.340426,0.081542,0.464296,0.003467,0.422915,0.414912
0.018274,5,0.978723,0.047076,0.472776,0.003467,0.422915,0.414912
0.872041,2,0.510638,0.029212,0.663791,0.001849,0.531331,0.730702
0.031193,4,0.042553,0.055332,0.239661,0.003467,0.422915,0.414912
0.907305,3,0.87234,0.066891,0.436031,0.00451,0.577939,0.399123
0.473209,3,0.829787,0.043053,0.574085,0.002906,0.360694,0.391667
0.889341,1,0.0,0.028912,0.353615,0.00189,0.394873,0.639035
0.018052,7,0.851064,0.069713,0.387385,0.003467,0.422915,0.414912
0.455821,7,0.170213,0.050048,0.22776,0.003496,0.257639,0.579825
0.005398,6,0.234043,0.056713,0.194287,0.003467,0.422915,0.414912
0.031813,4,0.680851,0.056923,0.201726,0.003467,0.422915,0.414912
0.474492,4,0.638298,0.053711,0.472181,0.003627,0.363024,0.457018
0.889297,7,0.276596,0.028372,0.247694,0.000885,0.217245,0.72193
0.018495,3,0.276596,0.088237,0.423683,0.003467,0.422915,0.414912
0.433963,6,0.234043,0.047286,0.178221,0.003467,0.422915,0.414912
0.433521,3,0.191489,0.071064,0.21928,0.003467,0.422915,0.414912
0.026901,5,0.489362,0.130569,0.580184,0.003467,0.422915,0.414912
0.424671,7,0.93617,0.080611,0.297233,0.003467,0.422915,0.414912
0.008982,3,0.042553,0.091089,0.52172,0.003467,0.422915,0.414912
0.894075,3,0.531915,0.072655,0.623773,0.004954,0.670378,0.39386
0.461086,1,0.234043,0.021917,0.078102,0.001475,0.084412,0.637719
0.425512,5,0.893617,0.074997,0.36507,0.003467,0.422915,0.414912
0.026946,6,0.595745,0.074817,0.319845,0.003467,0.422915,0.414912
0.889784,4,0.319149,0.114957,0.743826,0.007997,0.684102,0.351754
0.425424,3,0.787234,0.117599,0.476793,0.003467,0.422915,0.414912
0.026547,4,0.531915,0.094932,0.480958,0.003467,0.422915,0.414912
0.897925,7,1.0,0.080671,0.511455,0.005185,0.46608,0.719737
0.469714,1,0.595745,0.044704,0.38069,0.002854,0.26204,0.742105
0.885625,7,0.893617,0.063919,0.437965,0.004177,0.379078,0.739912
0.022256,4,0.446809,0.071334,0.492711,0.003467,0.422915,0.414912
0.912084,7,0.297872,0.067611,0.379203,0.00442,0.369239,0.740351
0.889208,5,0.744681,0.030473,0.70723,0.002088,0.663128,0.325439
0.000929,2,0.595745,0.043833,0.467272,0.003467,0.422915,0.414912
0.903411,6,0.340426,0.088357,0.549093,0.00571,0.576126,0.516667
0.880448,2,0.680851,0.038549,0.59283,0.002719,0.530813,0.248684
0.464448,7,0.085106,0.029933,0.239661,0.002021,0.361471,0.489035
0.876333,6,0.851064,0.028972,0.523059,0.001822,0.43682,0.773684
0.433476,2,0.744681,0.080251,0.504314,0.003467,0.422915,0.414912
0.87651,3,0.765957,0.028522,0.491074,0.001107,0.421802,0.636404
0.008938,2,0.510638,0.073616,0.58792,0.003467,0.422915,0.414912
0.911331,4,0.212766,0.053561,0.329217,0.003463,0.320041,0.809649
0.875802,1,0.021277,0.025009,0.186403,0.000995,0.268773,0.819737
0.87651,3,0.723404,0.028582,0.513091,0.001128,0.499482,0.636404
0.880404,2,0.531915,0.027861,0.545225,0.00194,0.547903,0.370614
0.452015,4,0.489362,0.035817,0.64222,0.002437,0.558519,0.376754
0.456661,5,0.404255,0.037949,0.650253,0.002567,0.592439,0.551754
0.009424,6,0.425532,0.041762,0.564564,0.003467,0.422915,0.414912
0.46436,5,0.957447,0.031224,0.42651,0.002137,0.330399,0.367105
0.911199,1,0.787234,0.060106,0.434097,0.003548,0.29363,0.735088
0.004557,1,0.255319,0.081722,0.171824,0.003467,0.422915,0.414912
0.005354,5,0.021277,0.091209,0.521273,0.003467,0.422915,0.414912
0.912216,3,0.638298,0.089498,0.516067,0.006124,0.58985,0.321053
0.031857,5,0.404255,0.064729,0.285778,0.003467,0.422915,0.414912
0.425556,6,0.021277,0.066951,0.268521,0.003467,0.422915,0.414912
0.867351,7,0.914894,0.030984,0.313151,0.002015,0.285344,0.880263
0.018008,6,0.765957,0.077099,0.489438,0.003467,0.422915,0.414912
0.906774,5,0.170213,0.034796,0.145939,0.002295,0.115484,0.667982
0.447016,3,0.404255,0.075808,0.709015,0.005278,0.615743,0.341228
0.88151,5,0.085106,0.028972,0.28072,0.00177,0.375194,0.612281
0.46936,7,0.276596,0.033385,0.283398,0.002227,0.305023,0.534211
0.47405,1,0.893617,0.043323,0.425022,0.002833,0.283532,0.812281
0.464493,1,0.382979,0.027561,0.332342,0.001836,0.194977,0.683333
0.01761,4,0.574468,0.066681,0.472776,0.003467,0.422915,0.414912
0.45206,5,0.0,0.067521,0.571705,0.004017,0.485759,0.444298
0.430114,5,0.531915,0.071845,0.531687,0.003467,0.422915,0.414912
0.9035,1,0.042553,0.045034,0.254984,0.003016,0.316157,0.564474
0.907924,3,0.617021,0.048307,0.469057,0.003346,0.596841,0.193421
0.474183,4,0.893617,0.028131,0.317465,0.001853,0.168048,0.837719
0.871997,1,0.765957,0.034436,0.490925,0.002196,0.291041,0.917105
0.46551,3,0.148936,0.02591,0.132401,0.001741,0.198602,0.660526
0.022034,6,0.787234,0.057644,0.387831,0.003467,0.422915,0.414912
0.026813,3,0.87234,0.059865,0.389765,0.003467,0.422915,0.414912
0.000619,2,0.021277,0.119731,0.456263,0.003467,0.422915,0.414912
0.894518,6,0.659574,0.062748,0.597888,0.004173,0.578975,0.513158
0.008982,3,0.12766,0.078209,0.307349,0.003467,0.422915,0.414912
0.907261,2,0.276596,0.086886,0.422642,0.005621,0.461678,0.650877
0.425025,1,0.255319,0.06584,0.27224,0.003467,0.422915,0.414912
0.889828,5,0.489362,0.060676,0.629128,0.00426,0.677369,0.207456
0.465555,4,0.446809,0.384022,0.518298,0.027399,0.375453,0.226754
0.031149,3,0.914894,0.062838,0.39393,0.003467,0.422915,0.414912
0.893677,5,0.723404,0.033025,0.559209,0.002333,0.676334,0.187281
0.898633,2,0.510638,0.161223,0.644154,0.010822,0.602279,0.320614
0.872528,6,0.340426,0.033806,0.677328,0.002152,0.574573,0.738158
0.438034,1,0.595745,0.073136,0.470544,0.003467,0.422915,0.414912
0.876731,1,0.744681,0.041972,0.521571,0.002696,0.500518,0.666228
0.000664,3,0.659574,0.124835,0.476941,0.003467,0.422915,0.414912
0.014159,2,0.595745,0.0662,0.504463,0.003467,0.422915,0.414912
0.434406,2,0.574468,0.049538,0.489735,0.003467,0.422915,0.414912
0.429937,1,0.425532,0.106911,0.651145,0.003467,0.422915,0.414912
0.452015,4,1.0,0.041251,0.594317,0.002833,0.503625,0.466228
0.428919,6,0.531915,0.086436,0.42294,0.003467,0.422915,0.414912
0.876156,5,0.042553,0.082022,0.421749,0.00543,0.503366,0.529825
0.000221,7,0.914894,0.047106,0.252455,0.003467,0.422915,0.414912
0.473563,4,0.808511,0.024799,0.407022,0.001639,0.357846,0.517982
0.889695,2,0.0,0.031014,0.400327,0.002025,0.358622,0.666228
0.434583,6,0.106383,0.04011,0.087325,0.003467,0.422915,0.414912
0.907305,3,0.234043,0.050528,0.234008,0.003255,0.301139,0.761842
0.473696,7,0.659574,0.043743,0.467569,0.002873,0.3739,0.830263
0.433786,2,0.93617,0.047886,0.418923,0.003467,0.422915,0.414912
0.885536,5,0.702128,0.028762,0.52529,0.002007,0.59218,0.455263
0.495686,6,0.085106,0.03978,0.255727,0.002744,0.340756,0.235088
0.013141,7,0.06383,0.041401,0.252752,0.003467,0.422915,0.414912
0.977744,3,0.617021,0.028942,0.503422,0.002034,0.554894,0.305702
0.456661,5,0.595745,0.030353,0.493306,0.002075,0.549197,0.496491
0.437945,6,0.659574,0.059265,0.299018,0.003467,0.422915,0.414912
0.022654,6,0.106383,0.069983,0.175989,0.003467,0.422915,0.414912
0.008805,6,0.0,0.041762,0.527968,0.003467,0.422915,0.414912
0.469094,1,0.446809,0.029362,0.330259,0.001926,0.202745,0.682018
0.442193,4,0.617021,0.093671,0.513389,0.003467,0.422915,0.414912
0.434052,1,0.510638,0.061307,0.550431,0.003467,0.422915,0.414912
0.473519,3,0.148936,0.021376,0.165576,0.001442,0.216727,0.623684
0.0,2,0.87234,0.042482,0.412229,0.003467,0.422915,0.414912
0.469581,5,0.297872,0.044314,0.464891,0.002973,0.488607,0.390789
0.026592,5,1.0,0.089498,0.393038,0.003467,0.422915,0.414912
0.465201,3,0.829787,0.0659,0.508628,0.00458,0.502589,0.172368
0.907924,3,0.404255,0.072925,0.525885,0.004996,0.662351,0.278509
0.434007,7,0.0,0.044134,0.224338,0.003467,0.422915,0.414912
0.442591,7,0.659574,0.077759,0.433651,0.00522,0.274987,0.500526
0.867439,2,0.0,0.024739,0.225231,0.00145,0.274987,0.814912
8.8e-05,4,0.276596,0.047106,0.403451,0.003467,0.422915,0.414912
0.455555,1,0.12766,0.033025,0.208123,0.00156,0.295443,0.680702
0.872041,2,0.638298,0.028552,0.644302,0.001797,0.498705,0.77807
0.460688,6,0.617021,0.123994,0.525885,0.008484,0.530295,0.257456
0.474227,5,0.553191,0.024919,0.194139,0.001656,0.088555,0.826754
0.425556,6,0.042553,0.058394,0.220173,0.003467,0.422915,0.414912
0.43883,5,0.446809,0.049898,0.345284,0.003467,0.422915,0.414912
0.443166,6,0.382979,0.106851,0.592681,0.006973,0.57276,0.50307
0.000619,2,0.170213,0.081122,0.170485,0.003467,0.422915,0.414912
0.903544,2,0.659574,0.080461,0.492711,0.005368,0.467374,0.520175
0.907482,7,0.93617,0.047706,0.334276,0.003155,0.272657,0.660526
0.442503,5,0.255319,0.048427,0.315531,0.003216,0.326774,0.500526
